tweet_id,content,post_date,relevant,final_stance,final_sentiment,final_children
B4070,"@opropriolavo 75%? Tomou cloroquina vencida, foi?",2020-06-27,1,unclear,negative,false
B4681,"“É fundamental pensar a cidade nessa perspectiva de acolher mulheres chefas de família e pessoas com doenças raras como o autismo”.  (Psicóloga e mãe Isabella Barreto) #DiaDasMães #livedeMãepraMãe",2020-05-10,0,"","",""
B4127,"Esse é um grito que precisa ser de toda sociedade. Precisamos cobrar que os profissionais tenham todas as condições de trabalho para não agravarmos ainda mais essa crise sanitária. Compartilhe com todos a luta dos profissionais de saúde de Aracaju. ",2020-05-11,0,"","",""
A871,"Nos 100 primeiros dias de governo, vamos preparar as Clínicas da Família para a campanha de vacinação contra COVID-19. (2/4) ",2020-10-05,1,favorable,positive,false
B4751,"Como eu disse, não sou médico, mas há fortes evidências de que hidroxicloroquina, em conjunto com outras drogas já conhecidas e testadas, aplicadas no início dos sintomas, levam a ótimos resultados. Uso de máscara e distanciamento social continuam importantes. ",2020-07-05,1,unclear,positive,false
B562,"Contra evasão, faculdades privadas apostam em reforço e crédito próprio ",2020-12-01,0,"","",""
B6302,"Chuuuuupa Bozo. Fica na clorOzônioQuina, mizerávi. Hj #ManausQuerZe13 ",2020-10-23,1,unclear,unclear,false
B1953,"Hoje, 31 de Junho, o Vietnã registrou o primeiro óbito de Covid-19. \n\nSegundo @dantas_vava, que reside no país, se trata da 3a onda de contágio no país.\n\nO Vietnã tem sido exemplo no combate ao covid. Continuaremos acompanhando os esforços do país para conter o vírus. ",2020-07-31,0,"","",""
B4353,"#NãoSeremosCobaias\nComo prefeita de Curitiba seguiremos a orientação do @jairbolsonaro ,que é a mesma da #OMS . e agora @jdoriajr @RodrigoMaia Vão contra a OMS, para atacarem o Presidente? art.15° Código Civil  BR. pra vocês ",2020-10-25,1,unclear,negative,false
A501,"Esse é o resultado da política criminosa do governo. O país está fora das principais pesquisas e desenvolvimento de vacinas. Bolsonaro faz mal para o Brasil\n\n",2020-04-25,1,favorable,negative,false
B1132,"“Biel”, como era carinhosamente conhecido, faleceu nesta sexta-feira, 24, vítima de um infarto, deixando saudade e tristeza aos familiares e amigos.",2020-04-24,0,"","",""
B92,"Vamos reforçar as ações de conscientização não só sobre a importância da prevenção, mas também do tratamento precoce da doença. Tratar a covid-19 logo no início dos sintomas é fundamental para salvar vidas!!",2020-12-11,1,unclear,positive,false
B4960,"Embora o Amapá tenha registrado uma estabilização no n° de óbitos e contaminados, não é motivo para relaxar nos cuidados não, minha gente! Vamos continuar seguindo os protocolos preventivos para sairmos dessa o + rápido possível.\n",2020-08-04,0,"","",""
B2608,"Bolsonaro  decidiu efetivar o ministro interino da saúde \n@eduardopazuello: o militar que iniciou sua passagem pelo ministério tentando maquiar dados da Covid 19, liberou a cloroquina e tem nas suas costas o peso de mais de 132 mil mortes. A classe trabalhadora não merece isso.",2020-09-15,1,unclear,negative,false
B3600,"Nessa pandemia, é preciso falar de Cuba. Uma ilha pequena em território e gigante em solidariedade. Um povo com esse caráter humanitário se forma sob o socialismo #VivaCuba",2020-03-17,0,"","",""
B4435,"A indicação do filme Democracia em Vertigem ao Oscar é um reforço para a negação da verdadeira história brasileira.",2020-01-13,0,"","",""
B3629,"Bolsonaro aparece na rampa do Planalto para logo em seguida os manifestantes amarelo-golpista e verde-ódio começarem a gritar “cloroquina, cloroquina”. Esse país tá doente ",2020-05-18,1,unclear,negative,false
B5177,"#ResgateSocial Nossa gente da FAS - Fundação de Ação Social criada pela minha amada Margarita - é #OrgulhoDeCuritiba. Caiu a temperatura e eles já organizam o convite para acolhimento em nome de uma #CuritibaHumanitária.\n",2020-06-28,0,"","",""
A1569,"Lidere pelo exemplo! Seja melhor que você mesmo!\n\nCríticas? Respondo com mais trabalho!\n\nMais uma missão!!! \n#RioDeJaneiro #FioCruz #ComissãoExternaCovid19 #CâmaraDosDeputados #Amapá #Macapá #Brasil ",2020-07-28,0,"","",""
B5076,"@polianagatinho @rubenspereirajr @dryglesio @BiradoPindare @DuarteJr_ @EduardoBraide @netoevangelista @jeisael_ @silvioantonioma @HertzDias Nossa campanha não utiliza fogos. E no nosso programa estamos propondo, entre outras coisas, fazer o Censo São Luís do Autismo e criar  Centro de Referência para TEA. Conte conosco.",2020-10-23,0,"","",""
B4087,"Em meio à enxurrada de más notícias dos últimos dias, eis que temos boas novas para compartilhar! Um levantamento apontou que a camada de ozônio está se recuperando e regenerando a circulação de ventos por todo o planeta, em especial no Hemisfério Sul. Acompanhe o fio. ",2020-04-08,0,"","",""
B1177,"Entregamos, hoje, o Registro Geral de Imóveis a 277 famílias dos Condomínios Parque Carioca II e IV, em Jacarepaguá, na Zona Oeste. Desde o início da nossa gestão, mais de 14 mil famílias já foram beneficiadas com o documento. #CrivellaPrefeito #UmGovernoParaTodos ",2020-01-22,0,"","",""
A977,"Katherine Johnson, matemática negra que fez história na Nasa, morre aos 101 anos ",2020-02-25,0,"","",""
B2499,"#Luto A @guardamunicipalcuritiba perdeu um dos seus COMBATENTES hoje.\n⠀\nUlisses Souza teve um mal súbito no trabalho. Eu e minha família estamos em oração e desejamos força para seus entes.\n⠀\n#GuardaMunicipalEmLuto ",2020-10-21,0,"","",""
B1201,"Como mais uma das medidas no enfrentamento à Covid-19, estamos reforçando o programa ""Hortas Cariocas"", agora, com a criação de peixes. Saibam mais no link: #HortaCarioca #CrivellapeloRj  #Jacarepagua #RiodeJaneiro #PrefeitoCrivella #PrefeituradoRio",2020-04-18,0,"","",""
B6272,"MAIOR MORTALIDADE NO AM\nNo boletim de hoje o Minist Saúde  confirma o AM com maior incidência de Covid 19 do Brasil por 100 mil hab (23,3). A média é 9,3.\nMas tambem maior coeficiente de mortalidade (1,2), contra 0,5 da média do Brasil. Está  dramático. Mais 10 pessoas morreram.",2020-04-10,0,"","",""
A621,"@cura_blog_br Disponibilizar a vacina...",2020-10-26,1,favorable,unclear,false
B3637,"O QUE É ESSA TAL DE \n #cloroquina ? \n\nAcompanhe o Ao Vivo ⭕ amanhã, às 12h, no instagram da @LenildaLuna ! \n\nSegue ela lá no insta:  ",2020-05-25,1,unclear,unclear,false
B4318,"Como  prefeita de Curitiba, vou adotar o protocolo do atendimento e tratamento precoce. Vamos chegar antes da doença se agravar, Curitiba não terá mais protócolo  da morte.\n#DamadeferroCWB \n#MarisaLobo70",2020-10-11,1,unclear,negative,false
B5159,"Para o bem de todos que querem que Curitiba seja moderna, eficiente e com um sistema de transporte exemplar. Alegria de servir Curitiba e os curitibanos.",2020-05-29,0,"","",""
B1724,"#tbt do ""Encontro de Gigantes da Professora Magnólia”, que reuniu 28 comunidades no Turu, em homenagem aos 408 anos de São Luís. Marquei presença, um gol e reforço a importância que o esporte terá na minha administração. \n\n",2020-09-17,0,"","",""
B5694,"Você não precisa escolher entre o modelo do atraso e o modelo do abandono. O seu voto pode construir a Porto Alegre que todos queremos: moderna, inovadora, com crescimento econômico e empregos. Dia 15, vote 15. Porto Alegre tem solução! #TamoJuntoPortoAlegre #Melo15 ",2020-11-07,0,"","",""
B5168,"Nesta terça-feira (09) no #PalácioSolar29DeMarço instituímos o Programa de Responsabilidade Sanitária e Social,  que demonstra por meio de cores o nível da pandemia de covid-19 em Curitiba e a situação das restrições em que a cidade se encontra.",2020-06-09,0,"","",""
B1957,"Foi quando conheceu o PCR e o MLB. Passou a estudar e compreender as causas de tantas injustiças, tornando-se uma das principais lideranças populares da cidade. \n\nNo dia 21 de agosto de 2011, Valdete se despediu de nós, depois de meses lutando contra um câncer.",2020-08-21,0,"","",""
B6274,"O Brasil está mergulhado em crises sanitária, de proteção social e econômica, sem precedentes, com mais de 100 mil casos de coronavírus. Já Bolsonaro e Moro, escancarando o descompromisso que os dois têm com o Brasil, se digladiam pelo poder político, sobre cadáveres.",2020-05-04,0,"","",""
B4204,"Diga não ao ABORTO\nDiga não a ADI 5581 que prevê a liberação do aborto em casos de Zika vírus. \nEsta pauta será votada  nesta sexta. #STFNaoMateOsBebes",2020-04-23,0,"","",""
B727,"Globo Lixo interrompe entrevista quando o assunto é a cloroquina. #OBrasilNaoPodeParar ",2020-05-14,1,unclear,negative,false
B2338,"Nesse Dia Mundial de Conscientização do Autismo, quero lembrar de uma lei de minha autoria que virou um projeto muito bacana do grupo Cinesystem. Todo segundo sábado do mês acontece o Cine Azul... ",2020-04-02,0,"","",""
B4362,"@marisa_lobo @jairbolsonaro @CarlosBolsonaro @BolsonaroSP @marcofeliciano Se não fosse minha tia correr atrás da cloroquina e azitromicina minha prima não teria melhorado, das duas vezes que ligou para o secretaria de Saúde de Curitiba relatando que estava começando a ter falta de ar, eles mandaram ela permanecer em casa, minha tia ficou desesperada😡",2020-10-31,1,unclear,negative,false
B4814,"Com 132 mil óbitos, a Covid-19 já é a principal causa de mortes no Brasil em um ano. Se somássemos todas as vítimas no trânsito e os homicídios, dois números que nos envergonham, ainda assim não chegaríamos a esse massacre. O principal culpado é Bolsonaro. Governo genocida.",2020-09-15,0,"","",""
B5026,"Na questão da Cloroquina, o presidente confunde pesquisa com novos medicamentos e corrida de cavalos. Não é apenas uma aposta ou uma torcida; precisa-se de evidências científicas, pois envolve riscos e vidas humanas. Se ele estiver errado, não será só ele quem vai perder.",2020-04-09,1,unclear,negative,false
B4192,"Olha o @JornalOGlobo  construindo FALSA NARRATIVA. No título fala q eles tomaram a cloroquina e morreram, assustador, mas qdo VC lê o conteúdo fala q eles se automedicaram c/1 substância d limpar aquário q contém cloroquina e Ñ é a mesma usada por humanos ",2020-04-07,1,unclear,negative,false
A223,"Boa notícia! O medicamento já existe no mercado e tornou-se o primeiro tratamento capaz de reduzir mortes de pacientes com a #COVID19 em estado grave, segundo estudos da Universidade de Oxford.  Esperança!!! \n",2020-06-29,1,unclear,positive,false
B2616,"Na Argentina, a legalização do aborto foi aprovada pela câmara, em votação histórica. E hoje, será votada pelo senado. Isso é fruto de muita luta nossa, das mulheres trabalhadoras. Por isso eu grito: DIREITO AO ABORTO LEGAL, SEGURO E GRATUITO JÁ!",2020-12-29,0,"","",""
B1513,"🗓 AGENDA MARTHA PELO RIO\n\nQuarta (04/11)\n10h - Caminhada na Freguesia\n11h30 - Feira da Merck, Jacarepaguá\n14h - Caminhada na Taquara (Estrada do Tindiba com Nelson Cardoso)\n18h - Live com a Associação Comercial do Rio de Janeiro (ACRJ)\n+",2020-11-04,0,"","",""
B2750,"Enquanto o Brasil chega a 80 mil mortos, Bolsonaro faz culto a um remédio sem comprovação científica para sua turba. É a igreja da Santa Cloroquina. Que espetáculo lamentável! ",2020-07-20,1,unclear,negative,false
A1769,"Em qualquer idade é importante se prevenir contra doenças, mantendo-se saudável e seguro. Atualize sua carteira de vacinação!\n\nEm todo o Estado está acontecendo a vacinação contra a gripe H1N1. Se você faz parte do público-alvo, procure a unidade de saúde mais próxima da sua casa",2020-06-09,1,unclear,positive,false
B2872,"@igorsperdomo Essa é uma variável importante sim. Somos um estado com grande percentual de idosos. A questão é que o Paraná estava na nossa frente no número de óbitos e estagnou. Estão controlando muito bem a letalidade.",2020-05-20,0,"","",""
A1880,"@Rachel_Azeredo Eu e @antoniogomidept fizemos requerimento neste sentido ! Vamos cobrar ! Não podemos esperar o presidente irresponsável e deixar nossa população sem acesso à vacina!",2020-12-01,1,favorable,negative,false
B2384,"@RibamarCarvalh8 Que boa notícia. Veja o exemplo dos médicos lá de Floriano, no Piauí, também com protocolo de cloroquina e outros medicamentos. Estão salvando vidas. Tomara que Sta Rita também alcance sucesso, para usarmos em todo o Brasil.",2020-05-14,1,unclear,positive,false
B2037,"Amanhã converso com @nannirios ao vivo no Instagram da Livraria Baleia sobre política, literatura e feminismo. É nesta quarta-feira (29/4) às 11h! Acompanhe em ⁣\nVem com a gente! 🐋✨ ",2020-04-28,0,"","",""
B1054,"@AmazonasAtual @AssembleiaAM @wilsonlimaAM Atenção: a quebra do monopólio é ponto central para a geração de empregos, renda, gás mais barato e arrecadação para o estado do Amazonas. O amazonense só tem a ganhar com a medida. O veto precisa cair! #derrubaovetoPL153 #EquipeChicoPreto",2020-06-08,0,"","",""
B6175,"A Paraíba é o único Estado da Federação que veículos (carros e motos) são acometidos de COVID-19. Ô Estado para se preocupar em apreender carro e moto. As barreiras sanitárias se transformaram em barreiras monetárias.",2020-06-06,0,"","",""
A1026,"Vacinação já ",2020-12-13,1,favorable,positive,false
A804,"Caetano Veloso reforça importância do SUS que é de todos os brasileiros.\nO atendimento pelo SUS é realizado por meio dos centros e postos de saúde, os hospitais públicos.\nCom @caetanoveloso\n#DefendaOSUS #FrentePelaVida #RevogaEC95 #VacinaParaTodasETodos #BrasilPrecisaDoSUS ",2020-12-15,1,favorable,positive,false
B1318,"Faz 24horas que Bolsonaro pegou Covid mas garante que a cloroquina já está dando resultado. Esse cara é uma fake news ambulante. Nenhum remédio seria tão eficaz e em tão pouco tempo. Irresponsabilidade que beira à psicopatia.",2020-07-08,1,unclear,negative,false
B5619,"No conceito de cidade moderna, devemos ser parceiros do estado nas questões de segurança. É preciso uma cidade iluminada, câmeras da prefeitura e de parceiros, como empresariais e edifícios, tanto nas ruas quanto nos ônibus e escolas.#EquipeRuy #RadarMaster @Masterizando",2020-09-25,0,"","",""
