,id,tweet_id,post_date,content,relevant,final_stance,final_sentiment,final_children
2457,142,A141,2020-12-16,"Jogo do erro! \n\nBolsonaro e o ministro da Saúde, Eduardo Pazuello, posam com plano de imunização e o mascote Zé Gotinha. Ache o erro na foto e me fala! \n\n#ZéGotinhacomMáscara #COVID19 😷 ",True,unclear,negative,true
2458,630,A629,2020-12-13,BREAKING NEWS\n\nVacina da Pfizer é aprovada e já pode começar a ser aplicada nos EUA ,True,favorable,positive,false
2459,18716,B244,2020-09-15,A Escola 360 também oferecerá reforço escolar para crianças que não estejam conseguindo acompanhar o ritmo das aulas.\n\nSerão oferecidos cursos profissionalizantes nas escolas em parceria com a iniciativa privada.\n\nÉ a fronteira do conhecimento para quem mais precisa!,False,,,
2460,21299,B1120,2020-08-19,"DIA DO CICLISTA! Hoje quero reafirmar nosso compromisso com a extensão das ciclovias e ciclofaixas na cidade do Rio. Um meio de transporte limpo, saudável, barato e que ganhou ainda mais força durante a pandemia. Precisamos integrar a cidade com opções seguras para os ciclistas! ",False,,,
2461,276,A275,2020-09-04,"O Estado quer me obrigar a tomar uma vacina recém-lançada, testada de última hora e ainda sem eficácia comprovada, mas  para tomar um remédio que está há anos sendo comercializado no mercado eu tenho que assinar uma autorização. Qual a lógica?@jairbolsonaro só está sendo lógico.",True,unfavorable,negative,false
2462,158,A157,2020-12-11,"Seguimos monitorando a situação da COVID-19 em Cuiabá e acompanhando a aprovação de uma vacina no Brasil. Iniciamos nessa semana o diálogo com o Gov de SP para receber doses da vacina Coronavac, produzida em parceria pelo Instituto Butantan e farmacêutica Sinovac Life Science.+",True,favorable,positive,false
2463,1313,A1312,2020-12-15,"Reflexão lógica num momento em que VIDAS - no país administrado por um fanfarrão negacionista - estão em risco e a economia na pindaíba: \nO Brasil hj não deveria pensar em esquerda ou direita, mas em vacinação em massa e na retomada da economia. O resto é BOBAGEM! \nEspie",True,favorable,negative,false
2464,519,A518,2020-09-07,POA ESTÁ PREPARADA PARA A VOLTA ÀS AULAS?\nO retorno às aulas no RS está marcado para amanhã e será pela educação infantil. 72% dos brasileiros acham que volta aulas é só com vacinação. Este é o tema da nossa live de amanhã no Facebook! Acompanhe!  ,True,unclear,unclear,true
2465,24910,B4208,2020-05-11,"- Hidroxicloroquina e, mais uma vez, grande parte da mídia é desmascarada sobre o uso do cartão corporativo. Lixo! Mentem 24 horas ao dia! ",True,unclear,negative,false
2466,961,A960,2020-11-10,"Bolsonaro não perde uma oportunidade de confirmar que é um GENOCIDA. Hoje, comemorou a morte de um dos participantes do teste da Coronavac! Ele não está nem aí pra vida da população. Seu objetivo no governo é apenas livrar seus filhos da justiça.",True,favorable,negative,false
2467,1779,A1778,2020-03-23,Vacinação contra Influenza-H1N1 em São Luís é ampliada para condomínios e atendimento domiciliar a pessoas com dificuldade de locomoção  via @rubenspereirajr,True,unclear,positive,false
2468,13756,B2901,2020-10-01,"Por isso que defendo que haja prazos limites para o cumprimento das determinações legais, por parte dos órgãos públicos e que para alguns negócios os alvarás nem sejam uma obrigatoriedade. \nCom agilidade e boa gestão, a gente sai dessa! ✌🏻",False,,,
2469,18693,B208,2020-05-19,"Brasil renovou o recorde de mortes por coronavírus: 1.179. 17.971 no total!\n\nBolsonaro: “Quem é de direita toma cloroquina. Quem é de esquerda toma Tubaína"".\n\nCanalha traidor!!!!",True,unclear,negative,false
2470,7091,B1591,2020-04-24,A análise do comportamento aplicada  é uma abordagem da psicologia usada para a compreensão do comportamento e vem sendo amplamente utilizada no atendimento de pessoas com autismo.,False,,,
2471,20624,B1289,2020-05-21,"Para a direita, cloroquina. Para a esquerda, tubaina, para o centrão, propina. No avião do presidente? Cocaína",True,unclear,negative,false
2472,27048,B5293,2020-07-07,"Toda solidariedade a @Deputee_Obono, deputada do França Insubmissa, que vem sofrendo ataques racistas em suas redes. Nossos corpos ocupando os espaços de poder incomodam, mas não daremos um passo atrás. Racistas não passarão! ",False,,,
2473,8379,B1079,2020-11-11,"Saneamento básico também é drenagem urbana, água encanada, limpeza urbana... \n\nA Saúde pública deficitária da nossa cidade também á causada pela ausência de esgotamento sanitário de Maceió. #DebateACTA",False,,,
2474,15477,B3911,2020-09-28,"Agora a missão ganhou mais um reforço: nosso jingle tá nas ruas. Você pode ouvir, dançar, curtir, compartilhar, marcar os amigos… Chama a galera para colar com a gente nessa missão. E ah, se você lançar o passinho, me marca no vídeo que eu vou amar te ver metendo dança 😁❤️ ",False,,,
2475,27075,B5328,2020-09-24,"Na véspera do julgamento no STF no qual pedimos para suspender a Portaria 2282, vem o Ministro da Saúde e altera o texto para tentar encobrir a ameaça a mulheres, que continua. Obrigar o profissional de saúde a denunciar a mulher é inconstitucional e isso foi mantido! Segue o fio",False,,,
2476,22438,B2172,2020-08-17,"O MP/ES vai investigar grupo de fundamentalistas que coibiu família da menina, vítima de estupro do tio, a não realizar aborto legal. Se confirmado envolvimento com Damares, Ministra da Mulher e dos Direitos Humanos,ela deve cair imediatamente. #gravidezaos10anosmata #ForaDamares",False,,,
2477,9417,B1663,2020-03-23,A saída de Bolsonaro da presidência é a mais importante medida sanitária para conter a pandemia do corona vírus no país. #ForaBolsonaro,False,,,
2478,24949,B4247,2020-05-25,"Mudança radical em 3 meses na postura de Moro indica contradição ou mentira?@jairbolsonaro - Opinião Crítica, texto da coluna @Marisa_Lobo ",False,,,
2479,13761,B2906,2020-10-08,"@amandamoraes500 Sobre o tratamento precoce eu defendo muito a liberdade da relação médico-paciente. Se o médico prescrever e o paciente quiser, não há razão para se ter qualquer preconceito com o tratamento precoce.",True,unclear,positive,false
2480,20815,B612,2020-06-02,"As mortes por covid-19 tem cor, pretas e pretos da periferia. Para exigir políticas especificas, cito o PL 2726-2020 que determina marcador étnico-racial nos registros das suspeitas, confirmações, internações e óbitos por covid-19.\nVeja aqui o projeto: \n",False,,,0
2481,1497,A1496,2020-12-02,"@marcossavior @DeputadaMariana Olá, @marcossavior. Infelizmente, por questões técnicas, não era possível fazer isso nesta Medida Provisória. No entanto, vamos lutar para que todas as vacinas eficazes e seguras tenham os recursos necessários para chegar ao nosso povo e salvar vidas.",True,favorable,negative,false
2482,7799,B3699,2020-10-01,"#DebateNaBand: @brunocovas, que também é prefeito, ocupa uma boa posição nas pesquisas e ainda por cima convalesce de um câncer, NÃO fugiu do debate. Qual é a sua desculpa, @alexandrekalil? #KalilFugiu\n\n#DebateBandMinas #DebatenaBandBH",False,,,
2483,15472,B3905,2020-06-23,"Não podemos sobrepor a prioridade atual, que é o cuidado às pessoas. Nesse momento, o que importa é salvar vidas e não fazer eleição. A política não pode se sobrepor à vida humana. A eleição acontecerá quando as condições sanitárias permitirem.\n\n",False,,,
2484,728,A727,2020-10-19,"Todos queremos uma vacina para a covid-19, porém, não podemos compactuar com demagogias, falsas promessas e ilusionismos para a população!\n\n#SabatinaCNN #PorPortoAlegreValeAPena 💉🦠 ",True,favorable,negative,false
2485,1029,A1028,2020-12-20,Eu tô tão louco pra tomar vacina que já acordo de regata!,True,favorable,positive,false
2486,20185,B978,2020-06-14,"No Dia Mundial do Doador de Sangue, em plena pandemia em meio a tantas outras doenças, não use apenas palavras bonitas: aja! Eu, minha esposa @AnaFrantz1 e o grupo 477 ( grupo de aprovados da Guarda Civil… ",False,,,
2487,18705,B225,2020-08-03,"Quase 80% de todos os ingressos de cinema vendidos no Brasil no ano passado tiveram preço de meia-entrada!\n\nIsso motivou a Ancine a abrir consulta pública sobre a obrigatoriedade da meia-entrada!\n\nO motivo é óbvio: tá todo mundo pagando ""a metade do dobro"".",False,,,
2488,23162,B2601,2020-07-03,"São 740 novos casos em 24 horas, 4 novos óbitos, em Roraima. Centenas de pessoas desempregadas, sem ter comida em casa e sem dar o que comer aos seus filhos. Meu Deus, até quando?! Neste momento tão diferente de tudo o que já vivemos até hoje, é fundamental a união de todos. ",False,,,
2489,9273,B1582,2020-04-07,"O governador @flaviodino falou hoje sobre o crescimento de casos de covid-19 no MA, considerando grave termos 204 confirmados e 8 óbitos, números que podem significar até 2 mil contaminados. Estamos mantendo uma trajetória de aumento, mas ainda estamos abaixo da média brasileira. ",False,,,
2490,15509,B3969,2020-06-25,O Rio Grande do Sul é o estado com maior número de casos de Covid-19 da região sul. São 22 mil confirmados e só neste mês vimos o número de óbitos saltar de 232 para 500. Precisamos testar a população antes que seja tarde. Todos q puderem fiquem em casa 💙\n,False,,,
2491,7230,B1361,2020-04-10,@gui_pinheiro A Cloroquina do Adeus,True,unclear,negative,false
2492,1364,A1363,2020-10-21,"A aquisição da vacina, que parecia encaminhada de forma civilizada, foi sabotada por Bolsonaro.\n\nSendo assim, isso vira tema central na eleição, pois estamos falando de vidas.\n\nComo prefeito, garantirei vacina para todos. E Russomano, vai comprar vacina ou seguir Bolsonaro?",True,favorable,negative,false
2493,2028,A2027,2020-05-28,"Parabéns à infectologista e epidemiologista goiana Cristiana Toscano, indicada para compor o grupo de trabalho de Vacinas para Covid-19 do Grupo Estratégico Internacional de Experts em Vacinas da Organização Mundial de Saúde (OMS). ⁣\n⁣Ela é a única brasileira a compor a equipe. ",True,favorable,positive,false
2494,17645,B6125,2020-10-21,"@mvxdx Convide eu e @BragaHeline , minha vice maravilhosa! Vamos sim visitar sua família, respeitando todas as regras sanitárias e eleitorais",False,,,
2495,21781,B1799,2020-12-25,*ATUALIZAÇÃO DO TEMPO | 20h10:* os núcleos de chuva muito forte se deslocaram da Barra/Jacarepaguá para oceano e os núcleos no Centro do Rio e na Ilha do Governador se deslocam para a Baía de Guanabara. Previsão de chuva moderada a forte isolada nas próximas leituras. ,False,,,
2496,15306,B3790,2020-05-26,Tutorial de como ser um presidente babacão:\n1. Exalte um país que te explora\n2. Puxe o saco de um presidente que tá nem aí pra você\n3. Copie suas ideias loucas de cloroquina e etc\n4. Tenha voos de seu país cancelados por causa do caos no Brasil.\n#ImpeachmentdoBolsonaroURGENTE ,True,unclear,negative,false
2497,18984,B318,2020-07-16,"Não permitiremos censura de dados sobre a covid-19 em MG!\n\nO @psolminas, subsidiado por mim e pela @andreiadejesuus, denunciou ao TJMG a alarmante subnotificação de casos e óbitos por covid-19! \n\nPedimos transparência na produção e divulgação de dados sobre a pandemia no estado!",False,,,
2498,17138,B5693,2020-11-05,"A Prefeitura deve oferecer educação de qualidade à população. Vamos implantar o reforço escolar, em conjunto com o turno inverso, para que as crianças com dificuldades não saiam da escola sem saber o essencial. Porto Alegre tem solução! 💪🏽 #TamoJuntoPortoAlegre #Melo15 ",False,,,
2499,25974,B4798,2020-07-17,"Com mais de 2 MILHÕES de brasileiros infectados e 76.822 mortos, Bolsonaro está ocupado demais tentando vender cloroquina para governar o país. Irresponsável e genocida! \n#HaiaParaBolsonaro",True,unclear,negative,false
2500,19046,B400,2020-10-29,"Tem gente que não sabe mais o que inventar sobre o @psol50 e seus candidatos. O apresentador Sikêra Jr. nos acusou de ""obrigar o ensino de ideologia de gênero nas escolas"", entre outros absurdos. É assim. Quando falta conteúdo, sobra espaço para as fake news. Vamos processar.",False,,,
2501,1430,A1429,2020-12-10,"O Min. da Saúde excluiu a população carcerária da prioridade de vacinação. Em um país como nosso, com encarceramento em massa do povo pobre e negro, onde 40% sequer foi julgado, essa decisão é repugnante. Avança de prisão sem julgamento, para possível execução sem julgamento.",True,favorable,negative,false
2502,12538,B2427,2020-06-09,O tratamento usou um anticorpo monoclonal utilizado em terapias contra artrite reumatoide.,True,unclear,unclear,false
2503,7806,B681,2020-03-22,Coronavírus &gt;&gt; Soube agora que Governo Federal recorreu à Justiça para IMPEDIR que o governo do Estado faça controle e orientação sanitária no aeroporto. Realmente inacreditável. Não fazem e querem impedir que nós façamos.,False,,,
2504,1072,A1071,2020-12-13,"Lewandowski obrigou o governo a informar em 48hs a data do início da vacinação contra Covid no Brasil. Se a vacina ainda não está pronta e sequer tem certificação da Anvisa, como querer determinar uma data? O STF virou a palmatória do Brasil. 11 ditadores supremis.",True,unfavorable,negative,false
2505,1990,A1989,2020-03-23,Governadores iresponsáveis. Aqui em Goiânia Caiado convocou os idosos pra vacinação e quando viu centenas de idosos nas filas sem organização rompendo a 40 apareceu berrando com mega fone mandando os idosos de volta pra casa.\nPorque não vacinar os idosos em suas casas? ,True,unclear,negative,false
2506,1887,A1886,2020-12-08,"A Deputada Delegada @Adriana_Accorsi  preocupada com a inoperância do Governo Federal, apresentou requerimento hoje para que o GOVERNO DE GOIÁS possa comprar vacina diretamente nos Estados Unidos, União Europeia, Japão ou China, desde que autorizadas por agências sanitárias. ",True,favorable,unclear,false
